Date,Open,High,Low,Close,Adj Close,Volume
4/5/2018,172.580002,174.229996,172.080002,172.800003,168.009125,26933200
4/6/2018,170.970001,172.479996,168.199997,168.380005,163.7117,35005300
4/9/2018,169.880005,173.089996,169.850006,170.050003,165.335388,29017700
4/10/2018,173,174,171.529999,173.25,168.446671,28408600
4/11/2018,172.229996,173.919998,171.699997,172.440002,167.659119,22431600
4/12/2018,173.410004,175,173.039993,174.139999,169.311996,22889300
4/13/2018,174.779999,175.839996,173.850006,174.729996,169.885605,25124300
4/16/2018,175.029999,176.190002,174.830002,175.820007,170.945419,21578400
4/17/2018,176.490005,178.940002,176.410004,178.240005,173.298309,26605400
4/18/2018,177.809998,178.820007,176.880005,177.839996,172.909393,20754500
4/19/2018,173.759995,175.389999,172.660004,172.800003,168.009125,34808800
4/20/2018,170.600006,171.220001,165.429993,165.720001,161.125412,65491100
4/23/2018,166.830002,166.919998,164.089996,165.240005,160.658752,36515500
4/24/2018,165.669998,166.330002,161.220001,162.940002,158.422516,33692000
4/25/2018,162.619995,165.419998,162.410004,163.649994,159.112808,28382100
4/26/2018,164.119995,165.729996,163.369995,164.220001,159.667007,27963000
4/27/2018,164,164.330002,160.630005,162.320007,157.819687,35655800
4/30/2018,162.130005,167.259995,161.839996,165.259995,160.678177,42427400
5/1/2018,166.410004,169.199997,165.270004,169.100006,164.411697,53569400
5/2/2018,175.229996,177.75,173.800003,176.570007,171.674622,66539400
5/3/2018,175.880005,177.5,174.440002,176.889999,171.985733,34068200
5/4/2018,178.25,184.25,178.169998,183.830002,178.733322,56201300
5/7/2018,185.179993,187.669998,184.75,185.160004,180.026459,42451400
5/8/2018,184.990005,186.220001,183.669998,186.050003,180.891769,28402800
5/9/2018,186.550003,187.399994,185.220001,187.360001,182.165451,23211200
5/10/2018,187.740005,190.369995,187.649994,190.039993,184.771149,27989300
5/11/2018,189.490005,190.059998,187.449997,188.589996,184.06842,26212200
5/14/2018,189.009995,189.529999,187.860001,188.149994,183.638962,20778800
5/15/2018,186.779999,187.070007,185.100006,186.440002,181.969971,23695200
5/16/2018,186.070007,188.460007,186,188.179993,183.668228,19183100
5/17/2018,188,188.910004,186.360001,186.990005,182.50679,17294000
5/18/2018,187.190002,187.809998,186.130005,186.309998,181.843079,18297700
5/21/2018,188,189.270004,186.910004,187.630005,183.131439,18400800
5/22/2018,188.380005,188.880005,186.779999,187.160004,182.672684,15240700
5/23/2018,186.350006,188.5,185.759995,188.360001,183.843964,20058400
5/24/2018,188.770004,188.839996,186.210007,188.149994,183.638962,23234000
5/25/2018,188.229996,189.649994,187.649994,188.580002,184.058655,17461000
5/29/2018,187.600006,188.75,186.869995,187.899994,183.394974,22514100
5/30/2018,187.720001,188,186.779999,187.5,183.004562,18690500
5/31/2018,187.220001,188.229996,186.139999,186.869995,182.389633,27482800
6/1/2018,187.990005,190.259995,187.75,190.240005,185.678833,23442500
6/4/2018,191.639999,193.419998,191.350006,191.830002,187.230743,26266200
6/5/2018,193.070007,193.940002,192.360001,193.309998,188.675247,21566000
6/6/2018,193.630005,194.080002,191.919998,193.979996,189.329178,20933600
6/7/2018,194.139999,194.199997,192.339996,193.460007,188.821671,21347200
6/8/2018,191.169998,192,189.770004,191.699997,187.103851,26656800
6/11/2018,191.350006,191.970001,190.210007,191.229996,186.645111,18308500
6/12/2018,191.389999,192.610001,191.149994,192.279999,187.669937,16911100
6/13/2018,192.419998,192.880005,190.440002,190.699997,186.127823,21638400
6/14/2018,191.550003,191.570007,190.220001,190.800003,186.225433,21610100
6/15/2018,190.029999,190.160004,188.259995,188.839996,184.312439,61719200
6/18/2018,187.880005,189.220001,187.199997,188.740005,184.214798,18484900
6/19/2018,185.139999,186.330002,183.449997,185.690002,181.237946,33578500
6/20/2018,186.350006,187.199997,185.729996,186.5,182.028534,20628700
6/21/2018,187.25,188.350006,184.940002,185.460007,181.013458,25711900
6/22/2018,186.119995,186.149994,184.699997,184.919998,180.486389,27200400
6/25/2018,183.399994,184.919998,180.729996,182.169998,177.802338,31663100
6/26/2018,182.990005,186.529999,182.539993,184.429993,180.008163,24569200
6/27/2018,185.229996,187.279999,184.029999,184.160004,179.744629,25285300
6/28/2018,184.100006,186.210007,183.800003,185.5,181.052505,17365200
6/29/2018,186.289993,187.190002,182.910004,185.110001,180.671844,22737700
7/2/2018,183.820007,187.300003,183.419998,187.179993,182.692215,17731300
7/3/2018,187.789993,187.949997,183.539993,183.919998,179.510391,13954800
7/5/2018,185.259995,186.410004,184.279999,185.399994,180.954895,16604200
7/6/2018,185.419998,188.429993,185.199997,187.970001,183.463272,17485200
7/9/2018,189.5,190.679993,189.300003,190.580002,186.010712,19756600
7/10/2018,190.710007,191.279999,190.179993,190.350006,185.786255,15939100
7/11/2018,188.5,189.779999,187.610001,187.880005,183.375427,18831500
7/12/2018,189.529999,191.410004,189.309998,191.029999,186.449905,18041100
7/13/2018,191.080002,191.839996,190.899994,191.330002,186.742706,12513900
7/16/2018,191.520004,192.649994,190.419998,190.910004,186.332794,15043100
7/17/2018,189.75,191.869995,189.199997,191.449997,186.859833,15534500
7/18/2018,191.779999,191.800003,189.929993,190.399994,185.835007,16393400
7/19/2018,189.690002,192.550003,189.690002,191.880005,187.279556,20286800
7/20/2018,191.779999,192.429993,190.169998,191.440002,186.850113,20676200
7/23/2018,190.679993,191.960007,189.559998,191.610001,187.015991,15989400
7/24/2018,192.449997,193.660004,192.050003,193,188.372696,18697900
7/25/2018,193.059998,194.850006,192.429993,194.820007,190.149063,16709900
7/26/2018,194.610001,195.960007,193.610001,194.210007,189.55368,19076000
7/27/2018,194.990005,195.190002,190.100006,190.979996,186.401138,24024000
7/30/2018,191.899994,192.199997,189.070007,189.910004,185.356781,21029500
7/31/2018,190.300003,192.139999,189.339996,190.289993,185.727646,39373000
8/1/2018,199.130005,201.759995,197.309998,201.5,196.6689,67935700
8/2/2018,200.580002,208.380005,200.350006,207.389999,202.417679,62404000
8/3/2018,207.029999,208.740005,205.479996,207.990005,203.003281,33447400
8/6/2018,208,209.25,207.070007,209.070007,204.057388,25425400
8/7/2018,209.320007,209.5,206.759995,207.110001,202.144379,25587400
8/8/2018,206.050003,207.809998,204.520004,207.25,202.281052,22525500
8/9/2018,209.529999,209.779999,207.199997,208.880005,203.871964,23492600
8/10/2018,207.360001,209.100006,206.669998,207.529999,203.264679,24611200
8/13/2018,209.309998,210.949997,207.699997,208.869995,204.577133,25890900
8/14/2018,210.160004,210.559998,208.259995,209.75,205.439102,20748000
8/15/2018,209.220001,210.740005,208.330002,210.240005,205.919006,28807600
8/16/2018,211.75,213.809998,211.470001,213.320007,208.935715,28500400
8/17/2018,213.440002,217.949997,213.160004,217.580002,213.108124,35427000
8/20/2018,218.100006,219.179993,215.110001,215.460007,211.031723,30287700
8/21/2018,216.800003,217.190002,214.029999,215.039993,210.620346,26159800
8/22/2018,214.100006,216.360001,213.839996,215.050003,210.630157,19018100
8/23/2018,214.649994,217.050003,214.600006,215.490005,211.061111,18883200
8/24/2018,216.600006,216.899994,215.110001,216.160004,211.717331,18476400
8/27/2018,217.149994,218.740005,216.330002,217.940002,213.460739,20525100
8/28/2018,219.009995,220.539993,218.919998,219.699997,215.18457,22776800
8/29/2018,220.149994,223.490005,219.410004,222.979996,218.397171,27254800
8/30/2018,223.25,228.259995,222.399994,225.029999,220.405014,48793800
8/31/2018,226.509995,228.869995,226,227.630005,222.951584,43340100
9/4/2018,228.410004,229.179993,226.630005,228.360001,223.666595,27390100
9/5/2018,228.990005,229.669998,225.100006,226.869995,222.20723,33333000
9/6/2018,226.229996,227.350006,221.300003,223.100006,218.514709,34290000
9/7/2018,221.850006,225.369995,220.710007,221.300003,216.751694,37619800
9/10/2018,220.949997,221.850006,216.470001,218.330002,213.842728,39516500
9/11/2018,218.009995,224.300003,216.559998,223.850006,219.249298,35749000
9/12/2018,224.940002,225,219.839996,221.070007,216.526428,49278700
9/13/2018,223.520004,228.350006,222.570007,226.410004,221.756668,41706400
9/14/2018,225.75,226.839996,222.520004,223.839996,219.239487,31999300
9/17/2018,222.149994,222.949997,217.270004,217.880005,213.401993,37195100
9/18/2018,217.789993,221.850006,217.119995,218.240005,213.754593,31571700
9/19/2018,218.5,219.619995,215.300003,218.369995,213.881897,27123800
9/20/2018,220.240005,222.279999,219.149994,220.029999,215.507813,26608800
9/21/2018,220.779999,221.360001,217.289993,217.660004,213.186508,96246700
9/24/2018,216.820007,221.259995,216.630005,220.789993,216.252182,27693400
9/25/2018,219.75,222.820007,219.699997,222.190002,217.623398,24554400
9/26/2018,221,223.75,219.759995,220.419998,215.889771,23984700
9/27/2018,223.820007,226.440002,223.539993,224.949997,220.32666,30181200
9/28/2018,224.789993,225.839996,224.020004,225.740005,221.100433,22929400
10/1/2018,227.949997,229.419998,226.350006,227.259995,222.589203,23600800
10/2/2018,227.25,230,226.630005,229.279999,224.567673,24788200
10/3/2018,230.050003,233.470001,229.779999,232.070007,227.300339,28654800
10/4/2018,230.779999,232.350006,226.729996,227.990005,223.304199,32042000
10/5/2018,227.960007,228.410004,220.580002,224.289993,219.680222,33580500
10/8/2018,222.210007,224.800003,220.199997,223.770004,219.170944,29663900
10/9/2018,223.639999,227.270004,222.25,226.869995,222.20723,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,211.913208,41990600
10/11/2018,214.520004,219.5,212.320007,214.449997,210.04248,53124400
10/12/2018,220.419998,222.880005,216.839996,222.110001,217.545044,40337900
10/15/2018,221.160004,221.830002,217.270004,217.360001,212.892654,30791000
10/16/2018,218.929993,222.990005,216.759995,222.149994,217.584213,29184000
10/17/2018,222.300003,222.639999,219.339996,221.190002,216.643967,22885400
10/18/2018,217.860001,219.740005,213,216.020004,211.5802,32581300
10/19/2018,218.059998,221.259995,217.429993,219.309998,214.802567,33078700
10/22/2018,219.789993,223.360001,218.940002,220.649994,216.115036,28792100
10/23/2018,215.830002,223.25,214.699997,222.729996,218.152298,38767800
10/24/2018,222.600006,224.229996,214.539993,215.089996,210.669327,40925500
10/25/2018,217.710007,221.380005,216.75,219.800003,215.282516,29855800
10/26/2018,215.899994,220.190002,212.669998,216.300003,211.854462,47258400
10/29/2018,219.190002,219.690002,206.089996,212.240005,207.877899,45935500
10/30/2018,211.149994,215.179993,209.270004,213.300003,208.916122,36660000
10/31/2018,216.880005,220.449997,216.619995,218.860001,214.361847,38358900
11/1/2018,219.050003,222.360001,216.809998,222.220001,217.652786,58323200
11/2/2018,209.550003,213.649994,205.429993,207.479996,203.215714,91328700
11/5/2018,204.300003,204.389999,198.169998,201.589996,197.446762,66163700
11/6/2018,201.919998,204.720001,201.690002,203.770004,199.581985,31882900
11/7/2018,205.970001,210.059998,204.130005,209.949997,205.634949,33424400
11/8/2018,209.979996,210.119995,206.75,208.490005,204.91748,25362600
11/9/2018,205.550003,206.009995,202.25,204.470001,200.966339,34365800
11/12/2018,199,199.850006,193.789993,194.169998,190.84285,51135500
11/13/2018,191.630005,197.179993,191.449997,192.229996,188.936081,46882900
11/14/2018,193.899994,194.479996,185.929993,186.800003,183.599152,60801000
11/15/2018,188.389999,191.970001,186.899994,191.410004,188.130142,46478800
11/16/2018,190.5,194.970001,189.460007,193.529999,190.213806,36928300
11/19/2018,190,190.699997,184.990005,185.860001,182.675247,41925300
11/20/2018,178.369995,181.470001,175.509995,176.979996,173.947418,67825200
11/21/2018,179.729996,180.270004,176.550003,176.779999,173.750839,31124200
11/23/2018,174.940002,176.600006,172.100006,172.289993,169.337769,23624000
11/26/2018,174.240005,174.949997,170.259995,174.619995,171.627838,44998500
11/27/2018,171.509995,174.770004,170.880005,174.240005,171.254364,41387400
11/28/2018,176.729996,181.289993,174.929993,180.940002,177.839554,46062500
11/29/2018,182.660004,182.800003,177.699997,179.550003,176.473358,41770000
11/30/2018,180.289993,180.330002,177.029999,178.580002,175.519989,39531500
12/3/2018,184.460007,184.940002,181.210007,184.820007,181.653076,40802500
12/4/2018,180.949997,182.389999,176.270004,176.690002,173.662369,41344300
12/6/2018,171.759995,174.779999,170.419998,174.720001,171.726135,43098400
12/7/2018,173.490005,174.490005,168.300003,168.490005,165.602905,42281600
12/10/2018,165,170.089996,163.330002,169.600006,166.693863,62026000
12/11/2018,171.660004,171.789993,167,168.630005,165.740494,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,166.202438,35627700
12/13/2018,170.490005,172.570007,169.550003,170.949997,168.020721,31898600
12/14/2018,169,169.080002,165.279999,165.479996,162.64444,40703700
12/17/2018,165.449997,168.350006,162.729996,163.940002,161.130859,44287900
12/18/2018,165.380005,167.529999,164.389999,166.070007,163.224365,33841500
12/19/2018,166,167.449997,159.089996,160.889999,158.133102,49047300
12/20/2018,160.399994,162.110001,155.300003,156.830002,154.14267,64773000
12/21/2018,156.860001,158.160004,149.630005,150.729996,148.147202,95744600
12/24/2018,148.149994,151.550003,146.589996,146.830002,144.314041,37169200
12/26/2018,148.300003,157.229996,146.720001,157.169998,154.476852,58582500
12/27/2018,155.839996,156.770004,150.070007,156.149994,153.474335,53117100
12/28/2018,157.5,158.520004,154.550003,156.229996,153.552979,42291400
12/31/2018,158.529999,159.360001,156.479996,157.740005,155.037109,35003500
1/2/2019,154.889999,158.850006,154.229996,157.919998,155.214005,37039700
1/3/2019,143.979996,145.720001,142,142.190002,139.75354,91312200
1/4/2019,144.529999,148.550003,143.800003,148.259995,145.719513,58607100
1/7/2019,148.699997,148.830002,145.899994,147.929993,145.395203,54777800
1/8/2019,149.559998,151.820007,148.520004,150.75,148.16687,41025300
1/9/2019,151.289993,154.529999,149.630005,153.309998,150.682983,45099100
1/10/2019,152.5,153.970001,150.860001,153.800003,151.164627,35780700
1/11/2019,152.880005,153.699997,151.509995,152.289993,149.680466,27023200
1/14/2019,150.850006,151.270004,149.220001,150,147.429718,32439200
1/15/2019,150.270004,153.389999,150.050003,153.070007,150.447128,28710900
1/16/2019,153.080002,155.880005,153,154.940002,152.28508,30569700
1/17/2019,154.199997,157.660004,153.259995,155.860001,153.189301,29821200
1/18/2019,157.5,157.880005,155.979996,156.820007,154.132858,33751000
1/22/2019,156.410004,156.729996,152.619995,153.300003,150.673172,30394000
1/23/2019,154.149994,155.139999,151.699997,153.919998,151.282547,23130600
1/24/2019,154.110001,154.479996,151.740005,152.699997,150.083435,25441500
1/25/2019,155.479996,158.130005,154.320007,157.759995,155.056747,33535500
1/28/2019,155.789993,156.330002,153.660004,156.300003,153.621765,26192100
1/29/2019,156.25,158.130005,154.110001,154.679993,152.02951,41587200
1/30/2019,163.25,166.149994,160.229996,165.25,162.418411,61109800
1/31/2019,166.110001,169,164.559998,166.440002,163.587997,40739600
2/1/2019,166.960007,168.979996,165.929993,166.520004,163.666641,32668100
2/4/2019,167.410004,171.660004,167.279999,171.25,168.315582,31495500
2/5/2019,172.860001,175.080002,172.350006,174.179993,171.195389,36101600
2/6/2019,174.649994,175.570007,172.850006,174.240005,171.254364,28239600
2/7/2019,172.399994,173.940002,170.339996,170.940002,168.01091,31741700
2/8/2019,168.990005,170.660004,168.419998,170.410004,168.208328,23820000
2/11/2019,171.050003,171.210007,169.25,169.429993,167.240967,20993400
2/12/2019,170.100006,171,169.699997,170.889999,168.682114,22283500
2/13/2019,171.389999,172.479996,169.919998,170.179993,167.981277,22490200
2/14/2019,169.710007,171.259995,169.380005,170.800003,168.593292,21835700
2/15/2019,171.25,171.699997,169.75,170.419998,168.218201,24626800
2/19/2019,169.710007,171.440002,169.490005,170.929993,168.721588,18972800
2/20/2019,171.190002,173.320007,170.990005,172.029999,169.807388,26114400
2/21/2019,171.800003,172.369995,170.300003,171.059998,168.84993,17249700
2/22/2019,171.580002,173,171.380005,172.970001,170.735229,18913200
2/25/2019,174.160004,175.869995,173.949997,174.229996,171.978958,21873400
2/26/2019,173.710007,175.300003,173.169998,174.330002,172.077667,17070200
2/27/2019,173.210007,175,172.729996,174.869995,172.610687,27835400
2/28/2019,174.320007,174.910004,172.919998,173.149994,170.912918,28215400
3/1/2019,174.279999,175.149994,172.889999,174.970001,172.709381,25886200
3/4/2019,175.690002,177.75,173.970001,175.850006,173.578033,27436200
3/5/2019,175.940002,176,174.539993,175.529999,173.262161,19737400
3/6/2019,174.669998,175.490005,173.940002,174.520004,172.265228,20810400
3/7/2019,173.869995,174.440002,172.020004,172.5,170.271317,24796400
3/8/2019,170.320007,173.070007,169.5,172.910004,170.676025,23999400
3/11/2019,175.490005,179.119995,175.350006,178.899994,176.588608,32011000
3/12/2019,180,182.669998,179.369995,180.910004,178.572662,32467600
3/13/2019,182.25,183.300003,180.919998,181.710007,179.36232,31032500
3/14/2019,183.899994,184.100006,182.559998,183.729996,181.356216,23579500
3/15/2019,184.850006,187.330002,183.740005,186.119995,183.715332,39042900
3/18/2019,185.800003,188.389999,185.789993,188.020004,185.590805,26219800
3/19/2019,188.350006,188.990005,185.919998,186.529999,184.120056,31646400
3/20/2019,186.229996,189.490005,184.729996,188.160004,185.728989,31035200
3/21/2019,190.020004,196.330002,189.809998,195.089996,192.569427,51034200
3/22/2019,195.339996,197.690002,190.779999,191.050003,188.58165,42407700
3/25/2019,191.509995,191.979996,186.600006,188.740005,186.301483,43845300
3/26/2019,191.660004,192.880005,184.580002,186.789993,184.376678,49800500
3/27/2019,188.75,189.759995,186.550003,188.470001,186.034973,29848400
3/28/2019,188.949997,189.559998,187.529999,188.720001,186.281738,20780400
3/29/2019,189.830002,190.080002,188.539993,189.949997,187.495865,23564000
4/1/2019,191.639999,191.679993,188.380005,191.240005,188.769211,27862000
4/2/2019,191.089996,194.460007,191.050003,194.020004,191.51329,22765700
4/3/2019,193.25,196.5,193.149994,195.350006,192.826111,23271800
4/4/2019,194.789993,196.369995,193.139999,195.690002,193.161682,19114300
4/5/2019,196.449997,197.100006,195.929993,197,194.454758,18526600
4/8/2019,196.419998,200.229996,196.339996,200.100006,197.514709,25881700
4/9/2019,200.320007,202.850006,199.229996,199.5,196.92247,35768200
4/10/2019,198.679993,200.740005,198.179993,200.619995,198.027985,21695300
4/11/2019,200.850006,201,198.440002,198.949997,196.379578,20900800
4/12/2019,199.199997,200.139999,196.210007,198.869995,196.300613,27760700
4/15/2019,198.580002,199.850006,198.009995,199.229996,196.65596,17536600
4/16/2019,199.460007,201.369995,198.559998,199.25,196.675705,25696400
4/17/2019,199.539993,203.380005,198.610001,203.130005,200.505585,28906800
4/18/2019,203.119995,204.149994,202.520004,203.860001,201.226151,24195800
4/22/2019,202.830002,204.940002,202.339996,204.529999,201.887497,19439500
4/23/2019,204.429993,207.75,203.899994,207.479996,204.799362,23323000
4/24/2019,207.360001,208.479996,207.050003,207.160004,204.483505,17540600
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
